al-ṣan‘ah. shoghl. raṣd al-dhayl. tawshīḥ
14	man yaqul lak man huw fī ‘ishqak mu‘adhdhab	mithluy yakdhib
14	kās gharāmak fī famī aḥlá wa’aṭyab	tih wa‘adhdhib
14	jamī‘ al-nās qad ḥāzūā fī al-ḥubb madhhab	wa’anā nat‘ab

3 / 2 + 6	hal tajid ābḥāl ṭibā‘ī	‘alá bu‘dī wāinqiṭā‘ī
14	‘ishqī ḥāṣil fīk yā ‘azīz al-qalb wāṣil	lā mufāṣil

al-ṣan‘ah. shoghl. raṣd al-dhayl. zajal
8	qum yā ḥabībī	ightanim surūrak wāifraḥ
8	ink raqībī	wakhall al-‘adhūl yaqra‘
8	jud binaṣībī	yā sham‘atin wayā miṣbāḥ

10	ya‘jbnī fīk dhā al-‘idhār	‘alá al-khudūd kāljullanār
8	yā sulṭān al-ṣighār	zurnī ayā shibhah qamar

al-ṣan‘ah. shoghl. raṣd al-dhayl. qaṣīdah. munsariḥ
25	litas’alann al-nasīm ‘an lamī	‘aynay bakat min firāqikum bidamī
25	anā al-qatīl waqātilī qamarun	lā wākhadh al-lah qātilī bidamī

al-ṣan‘ah. raṣd al-dhayl. tawshīḥ lābin sahil
10	yā nāṣiḥan rām an yanhīnī	kalā	an tuqtalā
6	ifkan min al-‘adhūl an yaqiyanī	qinī	mubajjalā

6	hawāk yā ftnt al-anām	nāmī	wal-ṣabr zūr
6	atayt mustaqbil al-marām	rāmī	sahm al-futūr
6	waji’t bi-al-siḥr fī āintiẓām	ḍāmī	ilá al-ṣudūr

10	wal-siḥr min dhāk al-jabīn	yutlā	mufaṣṣalā
6	khudh rāyat al-ḥusn bi-al-yamīn	minnī	mujallalā

al-ṣan‘ah. shoghl. raṣd al-dhayl. zajal
8	lakin man huw ‘āqil	mā ya‘shaq malūl	yabqá fī rāḥḥah
8	wayarmī al-radhā’il	waqalbuh yazīd	fīh faṣāḥah
8	wa’hl al-faḍā’il	shāyin rāh qabīḥ	yaruddūh mlāḥah

10	lakin saqṣ ghayray	‘alá man jafāh	khilluh wayarji‘
8	wata‘lam watadrī	bikathr al-kalām	fī al-qalb yūji‘

al-ṣan‘ah. raṣd al-dhayl. zajal
6	yā qalbī bushrá hanīyah	shamlī ājtama‘ biḥabībī
11	waḥibbī zār wā‘ṭaf ‘alay	ghayiẓan likull raqīb

11	shamlī ājtama‘ biḥabībī	ghayẓan likull ‘adhūl
11	al-ḥubb ṣār fīh naṣībī	walast ‘anh aḥūl
11	bihadhā nankī raqībī	wānkhallī man qāl yaqūl

6	yūfī lirūḥī mazīyah	wānā fī ‘ayishin khaṣīb
11	waḥibbī zār wā‘ṭaf ‘alay	ghayẓan likull raqīb

al-ṣan‘ah. shoghl. raṣd al-dhayl. zajal
7	subḥān rabbī al-muqtadir	jama‘ fīk dhī al-khiṣāl
7	min rawnaqak ghār al-qamar	wamin jabīnak hilāl
7	wal-dāj min ghasq al-sha‘ar	wal-thaghr manẓūm min lāl

8	wal-badr mā bayn al-budūr	shibh malīḥ al-manẓar
7	khuliq lita‘b al-‘āshiqīn	biqaddih kam yazdarī

al-ṣan‘ah. raṣd al-dhayl. zajal
4	sirruk huw sirruk	qālūā fī al-mathal
4	ḍammuh fī ṣadrik	aḥlá min ‘asal
4	in buḥt lighayrik	mā ‘andak ‘aqal

8	lā tabuḥ bisirrik	al-ā‘dā yarqubūk
4	ayn huw ḥabībuk	thamm huw ‘adūk

