الصنعة 1 . شغل ـ اصبهان . زجل			
8	اعْلاشْ قَلْبْكْ تَعَدَّى	عَنْ هَا وَجِيمْ وَرَا	
			
الصنعة 21 . رمل الماية . زجل			
4	أَنْتَ الفَلَكْ وَالتَّفَلُّكْ	وَالفَلَكْ وَالفُلْك	
4	أَنْتَ الهَلَكْ وَالتَّهَلُّكْ	وَالهَلَكْ وَالهُلْك	
4	أَنْتَ المَلَكْ وَالتَّمَلُّكْ	وَالمَلَكْ وَالمُلْك	
			
8	أَنْتَ الَّذِي كُلَّ نَظْرَة فِيكَ تَسْوَى المُلْك		
			
الصنعة 22  . رمل الماية . زجل			
4	لَوْ ذُقْتَ يَا غَزَالِي	مَا ذُقْتُ فِي هَوَاكْ	
4	أَوْ قَدْ عَلِمْتَ حَالِي	وَمَا لَقِيتْ فِي ذَاكْ	
4	لَجُدْتَ بِوِصَالِي	يَا سَعْدَ مَنْ رَآكْ	
			
6	اِرْحَمْ يَا مَنْ تَبَدَّى	كَقَافْ وَمِيمْ وَرَا	
8	اعْلاشْ قَلْبْكْ تَعَدَّى	عَنْ هَا وَجِيمْ وَرَا	
			
الصنعة 23 . رمل الماية . زجل			
10	يَا مُدِيرَ الحُمَيَّا	قُل لِي بُشْرَى هَنِيَّا	عَلَى خَلْعِ العِذَارْ
10	النُّجُومْ مَعَ الثُّرَيَّا	كُلُّهُمْ شْهْدُوا عَلَيَّا	فِي هَوَاكْ يَا قَمَرْ
10	سَيِّدِي وَاعْطِْفْ عَلَيَّا	يَا طَلْعَةْ نَجْمَْ المُّضَيَّا	يَا هِلالْ بَيْنَ البَشَرْ
			
الصنعة 24 . شغل ـ اصبهان . بسيط			
60	توشية		
			
36	أَنَا المُسِيءُ لِنَفْسِي وَالظَّلومُ لَهَا		
36	وَأَنْتَ أَنْتَ مَحَلُّ الجُودِ وَالكَرَمِ		
19	مَهْمَا أَتَيْتُ بِذَنْبٍ أَنْتَ غَافِرُهُ		
			
20	توشية		
			
36	فَامْنُنْ عَلَيَّ بِعَفْوٍ غَيْرِ مُنْصَرِمِ		
			
الصنعة 26 . اصبهان . زجل			
8	يَا طَلْعَةَ الثُّرَيَّا	فِي لَيْلَةِ اعْتِدَالْ	
8	يَا مَنْ سَطَا عَلَيَّّا	بِالغُنْجِ وَالدَّلالْ	
8	خَلِّيتْنِي فِي المَشِيَّا	تُضْرَبْ بِيَ الأَمْثَالْ	
			
8	يَا حِبِّي أَنْتَ تَعْلَمْ	كَمْ يَلِي فِي هَوَاكْ	
8	مَنْ رَآكْ يَا عِزَّةَ القَومْ	يَقُلْ هَذَا مَلَكْ	
			
الصنعة 27 . اصبهان . زجل			
8	اَمْلَكْتَ عَقْلِي يَا قَمَرْ	خُذْته رَهِينْ	
8	أَبْدَلْتَ نَوْمِي بِالسَّهَرْ	طُولَ السِّنِينْ	
8	خَلَّيْتَنِي بَيْنَ البَشَرْ	هَايْم مُهِينْ	
			
12	قُلْ لِي آشْ عَلَيَّ مِنْ حَسُوفْ	وَاشْ زَلَّتِي	
8	لاشْ يَا غَزَالِي مَا تَرُوفْ	عَنْ مِحْنَتِي	
			
الصنعة 16 . اصبهان . قصيدة. متقارب			
16	غَزَالٌ سَمَا بِالبَهَا خِلْقَةً	وَيَفْضَحُ بَدْرَ الدُّجَى فِي اشْتِعَالْ	
16	وَيَزْدَادُ لِلشَّمْسِ مِنْ حُسْنِهِ	بَهَاءٌ جَمِيلٌ وَحُسْنُ الكَمَالْ	
12	لَهُ القُدُّ يَحْكِي لِسُمْرِ القَنَا	وَثَغْرٌ شَنِيبٌ وَجِيدٌ وَخَالْ	
			
8	سَبَانِي هَوَاهُ فَقُلْتُ لَهُ	تَرَفَّقْ عَلَيَّ أَمِيرَ الجَمَالْ	
16	فَهَلْ لِي بِوَصْلِكَ يَا أَمَلِي	لِيَذْهَبَ سُقْمِي فَقَالَ تَنَالْ	
